-195.53157290000001,246.4831700369616
-722.0129790000001,301.0538688430323
-231.4762001,113.36858661555041
-1038.0314226,347.29269314906884

-242.3208186,171.55661539936148
-500.09789120000005,401.701396390182
-202.11677920000002,190.46813604400896
-1003.4568713000002,336.5891749462473

-220.98436279999996,210.0641201021548
-508.6055855000001,356.68949412205654
-218.04553379999993,186.35738331189629
-1031.0794775,351.22298870176985

-227.3388219,150.09870433553223
-569.0228251000001,387.0498785176767
-236.43971539999998,115.03673437569653
-1117.0592336999998,33.794571656606514

-180.7358671,117.83184699065689
-506.7630951,331.52420574535984
-255.75170949999998,130.34044769969063
-1025.5191372999998,342.9952829659068

